length_url,length_hostname,ip,nb_hyphens,nb_dots,nb_at,nb_and,nb_underscore,nb_percent,nb_slash,nb_colon,nb_comma,port,tld_in_path,tld_in_subdomain,shortening_service,path_extension,nb_redirection,nb_external_redirection,login_form,iframe,domain_with_copyright,whois_registered_domain,domain_registration_length,domain_age,dns_record,status,has_https
40,16,0,1,3,0,0,0,0,4,1,0,0,0,0,0,0,2,0,0,0,0,0,339,-1,0,1,0
115,31,1,1,4,0,0,1,0,10,1,0,0,0,0,0,0,1,0,0,0,0,0,329,1496,0,1,0
34,25,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,0,0,1
47,24,0,0,1,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,1,0,1244,-1,0,1,0
52,16,0,2,2,0,0,0,0,5,1,0,0,0,0,0,0,1,0,0,0,0,0,2976,8346,0,1,1
51,27,0,0,4,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,249,-1,0,1,0
118,42,1,0,4,0,2,2,0,4,1,0,0,0,1,0,0,1,0,0,0,1,0,25,3992,0,1,0
136,13,0,2,1,0,1,2,0,12,1,0,0,0,0,0,0,0,0,0,0,1,0,318,778,0,1,1
50,19,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,484,3534,0,1,0
62,15,0,3,2,0,0,0,0,6,1,0,0,0,0,0,0,1,0,0,0,1,0,935,5273,0,0,0
47,12,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11262,0,0,0
99,16,0,2,2,0,2,0,5,4,1,0,0,0,0,0,0,1,0,0,0,1,0,909,9318,0,0,0
33,26,0,0,2,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,1,0,371,7298,0,0,0
44,12,0,0,3,0,0,1,0,5,1,0,0,0,0,0,0,1,0,0,0,0,0,211,-1,0,1,0
30,21,0,1,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,1,0,166,564,0,1,1
51,13,1,0,3,0,0,0,0,4,1,3,0,0,0,0,0,2,0,0,0,0,0,1828,9229,0,0,0
43,14,0,0,2,0,0,0,0,5,1,0,0,0,0,0,0,1,0,0,0,0,0,853,6087,0,0,1
123,46,1,0,5,0,2,2,0,4,1,0,0,0,1,0,0,1,0,0,0,1,0,25,3993,0,1,1
41,17,0,0,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,2509,5891,0,0,1
26,17,0,0,2,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,1,0,3202,7389,0,0,1
70,22,0,0,5,0,0,0,0,4,1,0,0,1,0,1,0,0,0,0,0,0,0,186,5658,0,1,1
25,16,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,1
26,15,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,1242,2409,0,0,1
23,7,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,923,0,1,1
37,24,0,0,2,0,0,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1048,5160,0,0,1
57,10,0,1,2,0,0,0,0,5,1,0,0,0,0,0,0,0,0,1,0,0,0,37,3251,0,1,0
51,13,0,0,3,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,124,1337,0,1,0
31,23,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,121,2070,0,0,0
55,23,1,1,3,0,0,0,0,3,1,0,0,0,0,0,0,3,0,0,0,0,0,350,-1,0,1,1
75,25,0,0,3,0,0,1,0,6,1,0,0,1,0,1,0,0,0,0,0,1,0,722,5121,0,1,0
40,32,0,0,2,0,0,0,0,3,1,0,0,0,0,1,0,0,0,1,0,1,0,372,7297,0,0,0
34,26,0,1,2,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,-1,0,0,0
41,18,0,0,4,0,0,0,0,4,1,0,0,0,0,0,0,2,0,0,0,1,0,553,-1,0,1,0
48,19,0,2,2,0,0,0,0,4,1,0,0,0,0,0,0,2,0,0,0,0,0,3433,2411,0,0,1
35,12,0,0,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,1,261,834,0,1,0
36,16,0,0,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,902,7133,0,0,1
78,15,0,0,3,0,0,4,0,5,1,0,0,0,0,0,0,1,0,0,0,0,0,273,10320,0,0,0
40,31,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,108,3180,0,0,1
19,10,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,113,-1,0,0,1
50,15,0,0,3,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,131,11555,0,0,1
52,21,0,1,2,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,122,1704,0,1,0
40,32,1,1,3,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,91,275,0,1,0
35,22,0,0,3,0,0,0,0,4,1,0,0,0,0,0,0,1,0,0,0,1,0,0,12165,0,0,0
358,23,1,0,2,0,0,0,11,4,1,0,0,0,0,0,0,0,0,0,0,1,0,108,987,0,1,0
44,24,0,0,2,0,0,0,0,5,1,0,0,0,0,0,0,2,0,0,0,1,0,40,1787,0,1,0
36,16,0,0,3,0,0,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,1,0
37,14,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,2429,1953,0,1,1
52,19,0,1,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1067,6967,0,0,1
50,10,0,0,2,1,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2138,0,1,0
67,18,0,5,1,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,1,0,59,2497,0,0,0
45,26,0,0,3,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,143,4605,0,1,0
43,15,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,208,5636,0,0,1
36,28,0,1,2,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,1,0,294,7011,1,1,0
38,11,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,1778,0,1,0
43,14,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,2,0,0,0,1,0,146,7160,0,0,0
26,17,0,0,3,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,4514,0,0,1
78,16,0,0,3,0,0,5,0,5,1,0,0,0,0,0,0,1,0,0,0,0,0,95,5384,0,0,0
76,34,0,2,2,0,0,0,0,4,1,0,0,0,0,1,0,1,0,0,0,0,0,133,7615,0,0,0
26,17,0,0,3,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,66,-1,1,0,1
52,13,0,0,1,0,0,1,0,5,1,0,0,1,0,0,0,2,0,0,0,1,0,62,2130,0,0,0
63,13,0,2,5,0,0,0,0,6,2,0,0,0,0,0,0,1,0,0,0,1,0,184,4565,0,1,1
119,19,0,10,2,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,1,0,2214,9108,0,0,1
36,29,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,1,0,766,5808,0,0,0
31,14,0,0,1,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,302,1523,0,1,0
26,17,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1
66,16,0,2,2,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,2974,8348,0,1,1
68,42,1,0,4,0,0,0,0,4,1,0,0,0,1,0,0,1,0,0,0,1,0,25,3992,0,1,0
56,22,0,1,1,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,15,715,0,1,1
126,61,1,4,3,0,0,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,167,1659,0,1,0
69,18,0,3,2,0,0,0,0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,2082,6318,0,0,1
73,13,0,7,2,0,0,0,0,5,1,0,0,1,0,0,0,0,0,0,0,1,0,81,5397,0,0,1
49,27,0,2,3,0,1,0,0,3,1,0,0,0,0,1,0,2,0,0,0,0,0,303,6636,0,1,0
27,18,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,128,4633,0,0,1
33,15,0,0,1,0,0,0,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,91,1369,0,1,0
61,21,0,3,3,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,750,5458,0,0,0
72,38,0,2,3,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,43,323,0,1,0
84,13,0,2,3,0,0,0,0,7,1,0,0,1,0,0,0,0,0,0,0,1,0,153,213,0,1,0
33,24,0,1,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,84,2837,0,1,1
71,15,0,0,4,0,1,0,0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,2973,8349,0,0,1
45,24,0,0,2,0,0,0,0,4,1,0,0,0,0,0,0,1,0,0,0,1,0,149,7157,0,0,0
34,25,0,0,2,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,1,0,374,7295,0,1,1
78,16,0,7,2,0,0,0,0,5,1,0,0,0,0,0,0,1,0,0,0,0,0,1759,5910,0,0,0
25,16,0,1,2,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,1,0,231,4517,0,0,1
208,24,1,3,7,0,3,3,0,7,1,0,0,0,0,0,0,0,0,0,0,0,1,311,-1,0,1,0
32,25,0,0,2,0,0,0,0,2,1,0,0,0,0,1,0,1,0,0,0,0,0,374,7295,0,1,0
42,18,0,0,4,0,0,0,0,4,1,0,0,0,0,0,0,2,0,0,0,1,0,0,4790,0,1,1
98,12,0,2,1,0,0,2,0,9,1,0,0,0,0,0,0,3,0,0,0,1,0,120,1706,0,1,0
25,7,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,1
24,17,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,1,1,0,-1,0,0,0
58,26,0,1,3,0,0,0,0,3,1,0,0,0,0,1,0,2,0,0,0,0,0,105,4278,0,0,0
27,18,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,324,-1,0,0,1
79,18,0,0,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,162,204,0,1,1
42,33,0,3,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,78,6497,0,0,1
77,23,1,0,1,0,0,0,0,5,1,0,0,0,0,0,0,1,0,0,0,0,0,76,5767,0,1,0
95,15,1,2,2,0,0,3,0,6,1,0,0,0,0,1,0,1,0,0,0,0,0,63,9281,0,0,1
95,17,0,1,2,0,0,5,0,5,1,0,0,0,0,0,0,1,0,0,0,0,0,267,7403,0,0,0
35,27,0,1,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,557,3460,0,1,0
32,14,0,0,2,0,0,0,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,233,9265,0,0,1
38,31,0,0,2,0,0,0,0,2,1,0,0,0,0,1,0,1,0,0,0,0,0,374,7295,0,1,0
43,18,0,0,2,0,0,0,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,297,9201,0,0,0
44,15,0,1,2,0,0,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,60,9283,0,0,1
36,25,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,1,0,2507,6258,0,0,0
24,15,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,450,8315,0,0,1
42,8,0,0,1,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,211,3077,0,1,0
51,14,1,2,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,656,4091,0,1,0
45,21,0,0,1,0,0,0,0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,335,3318,1,1,0
63,20,0,1,2,0,0,0,0,7,1,0,0,0,0,0,0,1,0,1,0,1,0,47,1048,0,1,0
22,11,0,0,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,149,2772,0,1,0
36,28,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,116,2805,0,0,0
32,23,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,601,8164,0,0,1
27,19,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,1258,1664,0,0,0
30,14,0,0,3,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0
28,20,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,1,0,479,7191,0,0,0
30,21,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,151,1309,0,0,1
49,24,0,0,2,0,0,0,0,5,1,0,0,0,0,0,0,1,0,1,0,1,0,287,444,0,1,0
94,12,1,1,1,0,0,4,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,588,872,0,1,1
26,18,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,1,0,120,2437,0,0,0
227,30,1,0,2,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,581,1610,0,1,1
75,14,0,1,4,0,0,0,4,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1048,5160,0,0,1
75,22,0,0,3,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,149,6425,0,0,0
44,35,0,0,2,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,373,7296,0,1,1
65,36,0,5,3,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,314,4069,0,0,0
48,18,0,2,3,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,222,523,0,1,0
96,20,0,7,1,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,1,0,276,3376,0,0,0
29,20,0,0,3,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1
25,16,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,34,5080,0,0,1
59,21,0,3,3,0,0,0,0,4,1,0,0,0,0,0,0,1,0,0,0,1,0,1838,6928,0,0,1
61,12,0,2,3,0,0,3,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,163,6984,0,0,1
30,21,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,1,0,198,1262,0,0,1
37,18,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,2,0,0,0,1,0,28,8227,0,0,0
31,22,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,2209,2539,0,0,1
37,13,1,0,2,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,1,0
36,27,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,340,3313,0,0,1
42,14,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,2,0,0,0,0,0,150,7156,0,0,0
70,24,0,0,3,0,0,2,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,51,5062,0,0,0
88,17,0,9,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,267,1925,0,0,1
151,25,1,1,6,0,0,2,0,10,3,0,0,0,0,0,0,0,0,0,0,1,0,393,-1,0,1,0
33,25,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,335,396,0,1,0
28,13,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,1,0,267,2290,0,1,1
32,25,0,0,2,0,0,0,0,2,1,0,0,0,0,1,0,1,0,0,0,0,0,374,7295,0,1,0
27,19,0,1,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0
22,13,0,1,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,264,3753,0,0,1
22,13,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,290,806,0,1,1
70,24,0,1,2,0,0,0,0,7,1,0,0,0,0,0,0,0,0,1,0,1,0,115,3538,0,1,0
53,22,0,2,2,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,1,0,451,7584,0,0,0
50,17,0,0,3,0,0,3,0,4,1,0,0,0,0,0,0,0,0,1,0,1,0,1658,7108,0,0,0
23,15,0,1,2,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,1,0,82,3571,0,0,0
51,23,0,1,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,197,7839,0,0,1
58,16,0,0,2,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,2973,8349,0,1,1
88,21,0,8,3,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,0,0,1
80,25,0,5,2,0,0,0,0,5,1,0,0,0,0,0,0,1,0,0,0,1,0,152,7883,0,0,0
47,16,0,0,2,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,903,7132,0,0,1
220,14,1,1,7,0,0,0,0,6,1,0,0,1,1,0,0,1,1,0,0,0,1,0,-1,1,1,0
39,10,0,2,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,326,2960,0,0,1
26,17,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,140,2051,0,0,1
92,26,0,1,2,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,942,4170,0,1,0
85,21,1,1,2,0,0,0,0,6,1,0,0,0,0,1,0,2,0,0,0,1,0,99,4284,0,1,0
84,28,0,3,3,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,1,0,1538,4306,0,0,0
68,33,0,4,3,0,0,0,0,3,1,0,0,0,0,1,0,1,0,0,0,1,0,293,4821,0,0,0
134,24,1,4,3,0,2,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,272,3381,0,1,0
40,25,0,0,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,122,1338,0,1,1
87,16,1,0,2,0,0,5,0,4,1,0,0,0,0,0,0,1,0,0,0,1,0,0,7744,0,0,0
86,16,0,1,2,0,1,1,0,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,1,0
24,15,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,234,1592,0,0,1
43,25,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,1,0,2510,6255,0,0,0
51,23,0,2,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,201,7835,0,0,1
36,19,0,0,2,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,1,0,25,4723,0,1,0
46,17,0,2,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,71,2851,0,1,0
54,14,0,0,2,0,0,2,0,4,2,0,0,0,0,0,0,1,0,0,0,1,0,139,6071,0,0,0
103,35,0,5,4,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,1,0,587,7447,0,0,1
59,21,0,1,2,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,1,0,184,8215,0,0,1
35,28,0,0,2,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,370,7299,0,0,0
36,9,0,0,2,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,1,0,10,356,0,1,1
56,21,0,2,2,0,0,0,0,5,1,0,0,0,0,0,0,2,0,0,0,1,0,111,1350,0,0,0
76,20,0,5,2,0,0,0,0,4,1,0,0,1,0,0,0,1,0,0,0,0,0,789,2133,0,0,1
73,15,0,0,4,0,1,0,0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,2975,8346,0,0,1
77,40,0,1,2,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,1,0,2509,6256,0,0,0
43,21,0,2,3,0,0,0,0,4,1,0,0,0,0,1,0,2,0,0,0,0,0,238,3415,0,1,0
29,20,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,1847,7649,0,0,1
50,23,0,1,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,198,7838,0,0,1
46,16,0,0,2,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,901,7134,0,0,1
25,16,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,136,2786,0,0,1
28,19,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,199,8934,0,0,1
25,16,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,255,1205,0,0,1
48,17,0,2,3,0,0,0,0,3,1,0,0,0,0,1,0,1,0,0,0,0,0,1048,5526,0,0,1
51,18,0,2,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,253,5906,0,0,1
85,16,0,6,1,0,0,0,0,6,1,0,0,1,0,0,0,2,0,1,0,0,0,145,6064,0,0,1
70,37,0,4,3,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,364,0,1,1,0
33,24,0,0,2,0,0,0,0,3,1,0,0,0,0,1,0,0,0,1,0,1,0,524,3494,0,0,1
98,26,1,2,2,0,0,0,0,9,1,0,0,0,0,0,0,2,0,0,0,1,0,257,2300,0,1,0
40,13,0,0,1,0,0,0,0,5,1,0,0,0,0,0,0,2,0,0,0,0,0,68,7967,0,1,0
29,21,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,242,1950,0,1,0
80,16,0,1,2,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,1,0,27,3314,0,1,0
57,21,0,0,2,0,0,1,0,4,2,0,0,0,0,0,0,0,0,0,0,1,0,602,6338,0,0,1
99,25,0,2,2,0,0,1,0,6,3,0,0,0,0,1,0,1,0,0,0,0,0,381,8018,0,1,1
76,13,0,4,3,0,0,0,0,5,1,0,0,0,0,0,0,1,0,0,0,1,0,71,-1,0,0,1
126,61,1,4,3,0,0,2,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,157,1669,0,1,0
37,29,0,0,4,0,0,0,0,3,1,0,0,0,1,0,0,3,0,0,0,1,0,220,3433,0,1,0
43,14,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,2,0,0,0,1,0,149,7158,0,0,0
125,26,1,5,3,0,0,1,0,10,1,0,0,0,0,0,0,0,0,0,0,1,0,183,8217,0,0,1
70,16,0,0,2,0,0,1,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,2975,8347,0,1,1
56,21,0,0,5,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12102,0,0,0
82,23,1,6,2,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,226,139,0,1,1
128,50,1,1,4,0,2,2,0,5,1,0,0,0,1,0,0,0,0,0,0,1,0,25,3993,0,1,1
40,27,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,2430,1953,0,1,0
55,38,0,2,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,1,1
41,20,0,0,3,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,3479,8048,0,0,1
129,14,1,4,2,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,89,276,0,1,0
32,19,0,0,2,0,0,0,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,776,6529,0,0,0
128,50,1,1,4,0,2,2,0,5,1,0,0,0,1,0,0,0,0,0,0,1,0,25,3993,0,1,1
51,14,0,2,1,0,0,0,0,5,1,0,0,0,0,1,0,1,0,0,0,0,0,147,3871,0,0,0
29,21,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,1,0,-1,0,0,0
29,20,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,124,1336,0,1,1
30,22,0,1,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0
56,37,0,3,4,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1259,5466,0,1,0
86,17,1,0,3,0,0,0,0,6,1,0,0,0,0,0,0,1,0,0,0,0,1,0,-1,0,1,0
25,18,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,272,93,1,1,0
21,14,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,53,7253,0,1,0
30,10,0,0,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,76,4672,0,0,1
55,16,0,0,2,0,0,2,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,905,7130,0,0,1
29,13,1,0,3,0,0,0,0,4,1,0,0,1,1,0,0,0,0,0,0,0,1,0,-1,1,1,0
54,16,0,0,2,0,0,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,359,6215,0,0,1
22,13,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,0,0,1
97,15,0,6,2,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1879,7982,0,0,1
28,6,0,2,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,0,1,0
63,27,0,1,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2783,0,1,0
206,12,1,0,4,0,9,0,0,5,1,0,0,1,1,0,0,0,0,1,0,1,1,0,-1,1,1,0
72,18,0,1,5,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,169,6405,0,1,0
44,25,0,0,5,0,0,0,0,4,1,0,0,0,0,1,0,0,0,0,0,1,0,217,5627,0,1,0
48,29,0,1,2,0,0,0,0,4,1,0,0,0,0,0,0,1,0,0,0,1,0,430,4684,0,1,0
90,6,1,1,6,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,1,1
127,50,1,1,4,0,2,2,0,4,1,0,0,0,1,0,0,1,0,0,0,1,0,25,3993,0,1,1
128,50,1,1,4,0,2,2,0,5,1,0,0,0,1,0,0,0,0,0,0,1,0,25,3993,0,1,1
28,19,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,81,-1,0,0,1
25,16,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,376,5832,0,0,1
47,19,0,1,2,0,0,0,0,4,1,0,0,1,0,0,0,1,0,0,0,0,0,92,5751,0,0,0
52,16,0,0,2,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,901,7134,0,0,1
80,27,0,4,3,0,0,0,0,5,1,0,0,0,1,0,0,1,0,1,0,0,0,35,5443,0,0,0
78,24,0,8,2,0,0,0,0,5,1,0,0,1,0,0,0,1,0,1,0,1,0,632,4847,0,0,0
181,19,1,6,5,1,3,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,0,1,0
42,25,0,0,3,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,1,0,321,6253,1,1,0
41,12,0,0,2,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,43,6532,0,1,0
